"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年35週"
"集計期間終了週","2008年35週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","3","0","0","4","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","4","0","16","2","10","0","33","0","14","0","1","0","0","0","0","0","0","0"
"1歳","0","4","5","1","38","5","17","0","29","0","27","6","1","0","0","0","0","0","0","0"
"2歳","0","1","7","6","21","4","19","0","2","0","23","4","0","0","1","1","0","0","0","0"
"3歳","0","0","4","9","20","3","9","0","0","0","14","6","0","0","0","0","0","0","1","0"
"4歳","0","0","5","5","10","2","8","1","0","0","11","6","0","0","0","0","0","1","0","0"
"5歳","0","0","4","8","12","1","4","1","0","0","5","8","0","0","0","0","0","0","0","0"
"6歳","0","0","1","5","10","0","3","1","0","0","3","7","0","0","0","0","0","0","0","0"
"7歳","0","0","5","5","15","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"8歳","0","0","1","2","7","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","0","0","1","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","2","4","16","0","1","0","0","0","2","5","0","0","0","0","0","0","1","0"
"15～19歳","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","0","4","31","1","0","0","0","2","0","0","0","0","2","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","8","41","53","219","20","71","3","65","2","101","46","2","0","3","11","0","1","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年35週"
"集計期間終了週","2008年35週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","1","0","0","19","3","4","0","21","0","10","0","2","0","0","0","0","0","0","0"
"1歳","0","2","2","0","35","2","11","2","18","0","35","2","2","0","0","0","0","0","0","0"
"2歳","0","1","4","0","15","2","15","0","5","0","21","6","0","0","0","0","0","0","2","0"
"3歳","0","0","11","7","12","2","3","0","1","0","5","8","0","0","0","0","0","0","0","0"
"4歳","1","0","3","5","22","2","5","2","1","0","8","4","0","0","0","0","0","0","1","0"
"5歳","0","0","2","4","7","1","2","0","0","0","5","1","1","0","0","0","0","0","0","0"
"6歳","0","0","1","8","11","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","0","0","2","4","8","0","2","1","0","1","3","2","0","0","0","0","0","0","0","0"
"8歳","0","0","1","4","7","0","3","0","0","0","1","3","0","0","0","0","0","0","1","0"
"9歳","0","0","2","3","7","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
"10～14歳","0","0","2","3","9","1","0","0","0","1","1","2","0","0","0","0","0","0","1","0"
"15～19歳","0","0","0","1","2","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"20～29歳","1","0","0","7","48","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","4","30","46","204","13","48","6","46","4","90","31","5","0","0","7","0","0","6","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年35週"
"集計期間終了週","2008年35週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","3","0","0","6","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"～1歳","0","1","4","0","35","5","14","0","54","0","24","0","3","0","0","0","0","0","0","0"
"1歳","0","6","7","1","73","7","28","2","47","0","62","8","3","0","0","0","0","0","0","0"
"2歳","0","2","11","6","36","6","34","0","7","0","44","10","0","0","1","1","0","0","2","0"
"3歳","0","0","15","16","32","5","12","0","1","0","19","14","0","0","0","0","0","0","1","0"
"4歳","1","0","8","10","32","4","13","3","1","0","19","10","0","0","0","0","0","1","1","0"
"5歳","0","0","6","12","19","2","6","1","0","0","10","9","1","0","0","0","0","0","0","0"
"6歳","0","0","2","13","21","0","5","1","0","0","3","8","0","0","0","0","0","0","0","0"
"7歳","0","0","7","9","23","1","2","1","0","1","4","3","0","0","0","0","0","0","0","0"
"8歳","0","0","2","6","14","0","3","0","0","0","1","6","0","0","0","0","0","0","1","0"
"9歳","0","0","3","7","24","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
"10～14歳","0","0","4","7","25","1","1","0","0","1","3","7","0","0","0","0","0","0","2","0"
"15～19歳","0","0","2","1","4","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"20～29歳","1","0","0","11","79","1","1","0","0","3","0","0","0","0","2","1","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","12","71","99","423","33","119","9","111","6","191","77","7","0","3","18","0","1","8","0"
"定点数","282","146","146","146","146","146","146","146","146","146","146","146","146","146","39","39","24","24","24","24"


