"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年11月"
"集計期間終了月","2002年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1～4歳","0","0","0","0","0","0","6","7","0"
"5～9歳","0","0","0","0","0","0","0","2","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","5","1","1","3","0","0","1","0","0"
"20～24歳","12","4","5","10","0","0","0","0","0"
"25～29歳","20","6","4","16","0","1","1","0","0"
"30～34歳","16","4","7","10","0","0","4","1","0"
"35～39歳","14","4","2","14","0","1","3","0","0"
"40～44歳","10","1","2","10","0","0","3","0","0"
"45～49歳","6","4","4","6","0","0","3","0","0"
"50～54歳","4","4","1","3","0","1","5","0","0"
"55～59歳","1","2","0","1","0","0","4","0","3"
"60～64歳","2","1","0","1","0","0","5","1","0"
"65～69歳","0","1","0","1","0","0","8","0","0"
"70歳以上","0","0","0","0","0","0","35","4","2"
"合計","90","32","26","75","0","3","82","16","5"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年11月"
"集計期間終了月","2002年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","2","0"
"1～4歳","0","0","0","0","0","0","3","17","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","16","2","0","8","1","0","1","0","0"
"20～24歳","34","7","7","5","5","0","0","0","0"
"25～29歳","32","7","4","3","7","0","1","0","0"
"30～34歳","12","11","1","1","5","1","1","1","0"
"35～39歳","5","7","1","2","4","1","1","1","0"
"40～44歳","5","4","0","1","4","0","2","0","0"
"45～49歳","4","1","0","1","1","0","2","0","0"
"50～54歳","0","0","0","0","6","0","1","0","0"
"55～59歳","0","1","0","0","3","0","3","0","0"
"60～64歳","0","0","0","0","1","0","7","2","0"
"65～69歳","0","0","0","0","0","0","8","2","1"
"70歳以上","0","1","0","0","0","0","21","1","1"
"合計","108","41","13","21","37","2","58","27","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年11月"
"集計期間終了月","2002年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","3","0"
"1～4歳","0","0","0","0","0","0","9","24","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","0","0","0","0","0","0","2","1","0"
"15～19歳","21","3","1","11","1","0","2","0","0"
"20～24歳","46","11","12","15","5","0","0","0","0"
"25～29歳","52","13","8","19","7","1","2","0","0"
"30～34歳","28","15","8","11","5","1","5","2","0"
"35～39歳","19","11","3","16","4","2","4","1","0"
"40～44歳","15","5","2","11","4","0","5","0","0"
"45～49歳","10","5","4","7","1","0","5","0","0"
"50～54歳","4","4","1","3","6","1","6","0","0"
"55～59歳","1","3","0","1","3","0","7","0","3"
"60～64歳","2","1","0","1","1","0","12","3","0"
"65～69歳","0","1","0","1","0","0","16","2","1"
"70歳以上","0","1","0","0","0","0","56","5","3"
"合計","198","73","39","96","37","5","140","43","7"
"定点数","41","41","41","41","41","41","25","25","25"


