"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2011年21週"
"集計期間終了週","2011年21週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","3","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","0","3","8","11","2","3","2","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","8","7","5","0","1","1","0","2","0","0","0","0","0","1","0","1","0","0","","","","","",""
"文京","1","0","0","6","5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","3","0","0","10","14","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","7","7","8","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","4","22","50","4","2","1","3","2","3","1","0","1","0","3","0","0","0","0","0","","","","","",""
"品川区","0","0","0","16","23","2","3","2","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","7","10","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","1","5","8","17","69","17","6","4","2","0","1","2","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","7","1","1","22","66","10","0","2","1","0","1","2","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","10","2","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","2","1","0","9","19","3","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","0","0","20","27","5","0","3","4","0","1","2","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","0","0","1","0","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","16","2","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","0","3","12","16","5","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","1","1","0","7","23","2","0","5","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","9","0","2","33","40","10","0","3","3","0","0","3","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","3","0","4","22","56","4","1","3","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","6","35","3","3","0","3","0","1","5","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","0","0","6","31","52","16","2","4","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","6","0","7","43","78","28","1","6","6","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","7","0","0","40","39","22","0","3","4","1","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","3","7","21","9","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","2","0","2","14","42","8","0","8","7","0","3","4","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","3","4","19","40","10","0","3","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","1","41","81","27","0","11","15","0","0","2","0","1","0","1","0","0","0","0","0","","","","","",""
"多摩小平","1","0","11","55","60","18","0","4","7","0","1","4","4","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","57","11","63","488","937","235","23","70","89","3","15","41","12","3","0","11","1","0","5","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2011年21週"
"集計期間終了週","2011年21週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
