"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年17週"
"集計期間終了週","2012年17週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","1","1","0","0","32","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","6","8","5","5","170","4","0","0","38","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","9","6","18","6","306","16","4","0","48","0","0","0","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","12","0","5","14","212","24","0","1","11","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","28","2","14","34","185","24","0","1","0","1","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","34","1","0","37","163","18","1","1","0","0","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","31","0","2","50","147","13","4","1","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","33","0","0","42","90","12","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","25","0","0","45","90","8","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","13","0","0","28","72","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","17","0","0","18","47","3","0","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"10～14歳","74","0","0","49","112","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","38","0","0","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","33","0","0","9","75","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30～39歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
