"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年45週
"集計期間終了週",2013年45週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","23","31","54","410"
"RSウイルス感染症","127","109","236","258"
"咽頭結膜熱","38","36","74","258"
"Ａ群溶血性レンサ球菌咽頭炎","161","142","303","258"
"感染性胃腸炎","611","558","1169","258"
"水痘","87","84","171","258"
"手足口病","73","52","125","258"
"伝染性紅斑","11","16","27","258"
"突発性発しん","65","57","122","258"
"百日咳","1","0","1","258"
"ヘルパンギーナ","17","16","33","258"
"流行性耳下腺炎","21","19","40","258"
"不明発しん症","5","6","11","258"
"川崎病","0","2","2","258"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","7","8","15","37"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","4","1","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","0","0","0","25"
