"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2019年7週"
"集計期間終了週","2019年7週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","8","6","0","0","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","33","10","4","1","37","0","1","1","16","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","87","8","3","5","88","0","3","9","18","0","0","1","1","0","0","0","0","0","0","2","1","1","1","1","0","1","0","1"
"2歳","100","5","6","11","73","0","6","7","3","0","1","1","0","0","0","0","0","0","0","1","2","0","0","1","0","0","1","1"
"3歳","129","2","2","27","66","5","1","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","100","1","2","36","61","5","0","17","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","105","2","2","40","51","4","0","15","1","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","125","1","2","19","59","3","0","11","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0"
"7歳","109","0","0","30","24","6","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","100","0","1","36","39","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"9歳","68","0","0","13","29","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","311","0","0","16","94","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1"
"15～19歳","96","0","0","3","24","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","135","0","1","5","97","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30～39歳","180","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"40～49歳","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
