"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2008年2週"
"集計期間終了週","2008年2週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","","","","",""
"中央区","6","0","0","3","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","25","3","1","3","53","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","20","2","1","5","22","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"文京","12","0","0","0","17","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"台東","7","0","0","2","26","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","19","2","0","1","14","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","32","1","0","5","39","6","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","17","0","0","1","43","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","0","1","2","8","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"大田区","38","0","1","2","76","12","1","1","5","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"世田谷","49","2","1","0","28","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","14","0","2","1","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","22","1","0","4","52","8","0","0","0","0","0","0","0","1","0","3","0","0","0","0","","","","","",""
"杉並","16","0","0","0","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","21","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","27","0","1","2","21","7","0","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","0","1","2","10","2","0","0","1","0","1","5","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","18","0","0","0","15","2","0","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","31","0","0","4","16","7","0","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","26","1","0","2","33","13","1","4","1","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
