"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年34週
"集計期間終了週",2011年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","1","2","408"
"RSウイルス感染症","23","28","51","259"
"咽頭結膜熱","35","24","59","259"
"Ａ群溶血性レンサ球菌咽頭炎","75","71","146","259"
"感染性胃腸炎","379","300","679","259"
"水痘","49","47","96","259"
"手足口病","612","488","1100","259"
"伝染性紅斑","29","35","64","259"
"突発性発しん","80","86","166","259"
"百日咳","3","5","8","259"
"ヘルパンギーナ","342","280","622","259"
"流行性耳下腺炎","40","33","73","259"
"不明発しん症","9","9","18","259"
"川崎病","0","2","2","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","14","7","21","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","2","1","3","24"
"マイコプラズマ肺炎","9","10","19","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
