"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年48週
"集計期間終了週",2004年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","28","30","58","178"
"RSウイルス感染症","11","11","22","142"
"咽頭結膜熱","9","5","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","41","41","82","142"
"感染性胃腸炎","463","411","874","142"
"水痘","75","76","151","142"
"手足口病","69","67","136","142"
"伝染性紅斑","13","15","28","142"
"突発性発しん","42","30","72","142"
"百日咳","0","0","0","142"
"風しん","2","0","2","142"
"ヘルパンギーナ","4","1","5","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","53","40","93","142"
"不明発しん症","5","3","8","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","1","7","14"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","2","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
