"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2020年9月"
"集計期間終了月","2020年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","19","7","11","11","0","0","8","0","0","",""
"区南部","2","3","1","2","0","0","0","0","0","",""
"区西南部","24","1","5","21","0","0","3","0","0","",""
"区西部","30","15","46","20","0","0","7","0","0","",""
"区西北部","8","1","1","8","0","0","2","0","0","",""
"区東北部","1","0","0","0","0","0","3","0","0","",""
"区東部","21","7","6","11","0","0","6","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","9","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","106","34","70","74","0","0","40","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2020年9月"
"集計期間終了月","2020年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","4","3","6","1","0","4","0","0","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","7","4","3","0","0","0","2","0","0","",""
"区西部","11","11","36","4","1","0","5","0","0","",""
"区西北部","7","3","5","2","0","0","0","0","0","",""
"区東北部","6","0","0","0","0","0","0","0","0","",""
"区東部","7","0","1","1","1","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","3","0","1","1","0","2","0","0","",""
"北多摩西部","6","1","1","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","6","0","0","",""
"北多摩北部","1","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","67","26","49","14","4","0","23","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2020年9月"
"集計期間終了月","2020年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","29","11","14","17","1","0","12","0","0","9","4"
"区南部","4","3","1","2","0","0","0","0","0","3","1"
"区西南部","31","5","8","21","0","0","5","0","0","5","3"
"区西部","41","26","82","24","1","0","12","0","0","11","4"
"区西北部","15","4","6","10","0","0","2","0","0","6","2"
"区東北部","7","0","0","0","0","0","3","0","0","3","1"
"区東部","28","7","7","12","1","0","10","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","3","0","1","1","0","4","0","0","5","1"
"北多摩西部","6","1","1","0","0","0","0","0","0","2","1"
"北多摩南部","1","0","0","1","0","0","15","0","0","3","3"
"北多摩北部","1","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","173","60","119","88","4","0","63","0","0","54","25"


