"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年18週
"集計期間終了週",2014年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","212","210","422","397"
"RSウイルス感染症","10","10","20","251"
"咽頭結膜熱","47","41","88","251"
"Ａ群溶血性レンサ球菌咽頭炎","284","256","540","251"
"感染性胃腸炎","908","718","1626","251"
"水痘","87","95","182","251"
"手足口病","11","16","27","251"
"伝染性紅斑","31","34","65","251"
"突発性発しん","79","80","159","251"
"百日咳","1","1","2","251"
"ヘルパンギーナ","5","5","10","251"
"流行性耳下腺炎","26","19","45","251"
"不明発しん症","10","7","17","251"
"川崎病","1","0","1","251"
"急性出血性結膜炎","1","2","3","38"
"流行性角結膜炎","12","10","22","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","1","3","25"
"マイコプラズマ肺炎","4","1","5","25"
"クラミジア肺炎(オウム病は除く)","1","1","2","25"
"感染性胃腸炎（ロタウイルス）","2","5","7","25"
"インフルエンザ入院","2","1","3","25"
