"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年27週
"集計期間終了週",2020年27週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","413"
"RSウイルス感染症","3","0","3","259"
"咽頭結膜熱","3","7","10","259"
"Ａ群溶血性レンサ球菌咽頭炎","78","64","142","259"
"感染性胃腸炎","357","306","663","259"
"水痘","12","14","26","259"
"手足口病","28","30","58","259"
"伝染性紅斑","2","3","5","259"
"突発性発しん","87","77","164","259"
"ヘルパンギーナ","8","8","16","259"
"流行性耳下腺炎","9","7","16","259"
"不明発しん症","7","9","16","259"
"川崎病","5","0","5","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","2","7","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","24"
