"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年30週"
"集計期間終了週","2009年30週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","10","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","2","1","25","4","4","0","24","0","8","0","3","0","0","0","0","0","0","0"
"1歳","2","4","3","3","32","6","25","1","19","2","26","7","2","0","0","0","0","0","0","0"
"2歳","0","1","1","3","24","11","23","0","2","0","13","4","5","0","0","0","0","0","0","0"
"3歳","0","0","7","8","14","5","12","1","1","1","6","12","2","0","0","0","0","0","0","0"
"4歳","1","0","3","2","18","6","11","4","1","0","8","16","1","0","0","0","0","0","1","0"
"5歳","0","0","3","14","18","4","11","4","0","0","5","8","1","0","0","0","0","0","0","0"
"6歳","2","0","2","12","13","3","5","0","0","0","6","5","0","0","0","0","0","0","0","0"
"7歳","3","0","0","10","9","2","7","2","0","0","1","8","1","0","0","0","0","0","0","0"
"8歳","2","0","0","5","7","3","2","0","0","0","4","5","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","6","0","2","0","0","0","2","3","0","0","0","0","0","0","0","0"
"10～14歳","10","0","1","3","11","1","1","0","0","0","1","3","0","0","0","1","0","0","1","0"
"15～19歳","11","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","4","1","0","7","22","0","1","0","0","1","1","2","0","0","0","1","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","40","7","22","72","213","45","105","13","48","4","83","73","15","0","0","7","0","0","2","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年30週"
"集計期間終了週","2009年30週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","0","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","2","0","24","2","4","2","22","1","3","0","0","0","0","0","0","0","0","0"
"1歳","1","0","3","1","28","9","23","0","16","1","27","2","6","1","0","0","0","0","0","0"
"2歳","0","0","1","3","19","2","11","2","6","0","10","3","1","1","0","0","0","0","1","0"
"3歳","1","0","2","1","24","7","14","1","2","0","13","12","1","0","0","0","0","0","0","0"
"4歳","2","0","2","11","25","2","7","3","0","0","12","12","1","0","0","0","0","0","0","0"
"5歳","2","0","3","5","14","5","9","2","0","0","10","17","0","0","0","0","0","0","0","0"
"6歳","2","0","0","4","7","0","4","4","0","0","1","8","0","0","0","0","0","0","0","0"
"7歳","1","0","0","9","12","1","1","1","0","0","2","5","1","0","0","0","0","0","1","0"
"8歳","2","0","0","2","10","2","2","0","0","0","0","4","0","0","0","0","0","0","1","0"
"9歳","3","0","0","1","4","2","3","0","0","0","1","2","0","0","0","0","0","0","0","0"
"10～14歳","11","0","0","2","10","2","1","2","0","0","1","4","0","0","0","0","0","0","0","0"
"15～19歳","8","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","0","7","38","0","2","1","0","3","3","2","0","0","0","0","0","0","0","0"
"30～39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","42","0","13","47","224","34","82","18","46","5","84","71","10","2","1","4","0","0","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年30週"
"集計期間終了週","2009年30週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","1","0","0","13","0","2","1","1","0","2","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","4","1","49","6","8","2","46","1","11","0","3","0","0","0","0","0","0","0"
"1歳","3","4","6","4","60","15","48","1","35","3","53","9","8","1","0","0","0","0","0","0"
"2歳","0","1","2","6","43","13","34","2","8","0","23","7","6","1","0","0","0","0","1","0"
"3歳","1","0","9","9","38","12","26","2","3","1","19","24","3","0","0","0","0","0","0","0"
"4歳","3","0","5","13","43","8","18","7","1","0","20","28","2","0","0","0","0","0","1","0"
"5歳","2","0","6","19","32","9","20","6","0","0","15","25","1","0","0","0","0","0","0","0"
"6歳","4","0","2","16","20","3","9","4","0","0","7","13","0","0","0","0","0","0","0","0"
