"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年50週
"集計期間終了週",2000年50週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","21","22","43","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","5","5","10","142"
"Ａ群溶血性レンサ球菌咽頭炎","32","20","52","142"
"感染性胃腸炎","778","750","1528","142"
"水痘","92","107","199","142"
"手足口病","30","27","57","142"
"伝染性紅斑","19","32","51","142"
"突発性発しん","38","34","72","142"
"百日咳","1","2","3","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","5","0","5","142"
"麻しん（成人麻しん以外）","4","3","7","142"
"流行性耳下腺炎","84","91","175","142"
"不明発しん症","1","3","4","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","14","14","28","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
