"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年4月"
"集計期間終了月","2013年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","45","36","15","24","0","5","9","4","0","0","",""
"区南部","7","3","2","6","0","0","0","0","0","0","",""
"区西南部","9","2","2","3","1","0","5","1","0","0","",""
"区西部","18","12","21","20","0","9","7","1","0","0","",""
"区西北部","16","4","8","4","0","1","2","3","0","0","",""
"区東北部","3","0","0","1","0","0","2","6","0","0","",""
"区東部","17","2","4","7","0","0","3","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","2","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","1","1","0","0","0","11","13","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","5","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","118","60","53","65","1","15","40","34","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年4月"
"集計期間終了月","2013年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","5","3","5","0","0","0","5","3","0","0","",""
"区南部","9","0","0","0","0","0","0","0","0","0","",""
"区西南部","5","8","1","0","2","0","2","1","0","0","",""
"区西部","9","7","7","7","3","0","2","1","0","0","",""
"区西北部","10","3","3","0","0","0","5","1","0","0","",""
"区東北部","8","2","0","0","0","0","1","3","0","0","",""
"区東部","11","2","3","2","3","0","1","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","14","1","0","0","1","0","0","0","0","0","",""
"北多摩西部","12","0","1","2","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","11","10","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","4","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","83","26","20","11","9","0","27","24","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年4月"
"集計期間終了月","2013年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","50","39","20","24","0","5","14","7","0","0","10","4"
"区南部","16","3","2","6","0","0","0","0","0","0","3","1"
"区西南部","14","10","3","3","3","0","7","2","0","0","5","3"
"区西部","27","19","28","27","3","9","9","2","0","0","11","4"
"区西北部","26","7","11","4","0","1","7","4","0","0","6","2"
"区東北部","11","2","0","1","0","0","3","9","0","0","3","1"
"区東部","28","4","7","9","3","0","4","2","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","14","1","0","0","1","0","0","0","0","0","5","1"
"北多摩西部","14","0","1","2","0","0","0","0","0","0","2","1"
"北多摩南部","1","1","1","0","0","0","22","23","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","1","9","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","201","86","73","76","10","15","67","58","0","0","55","25"


