"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年38週
"集計期間終了週",2012年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","13","14","27","406"
"RSウイルス感染症","194","139","333","255"
"咽頭結膜熱","90","58","148","255"
"Ａ群溶血性レンサ球菌咽頭炎","131","101","232","255"
"感染性胃腸炎","407","389","796","255"
"水痘","55","49","104","255"
"手足口病","79","61","140","255"
"伝染性紅斑","7","9","16","255"
"突発性発しん","83","70","153","255"
"百日咳","2","2","4","255"
"ヘルパンギーナ","86","69","155","255"
"流行性耳下腺炎","38","27","65","255"
"不明発しん症","23","22","45","255"
"川崎病","1","1","2","255"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","9","4","13","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","9","14","23","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
