"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年38週
"集計期間終了週",2024年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","133","113","246","419"
"新型コロナウイルス感染症（COVID-19）","749","900","1649","419"
"RSウイルス感染症","31","23","54","264"
"咽頭結膜熱","20","23","43","264"
"Ａ群溶血性レンサ球菌咽頭炎","209","176","385","264"
"感染性胃腸炎","408","321","729","264"
"水痘","27","19","46","264"
"手足口病","1290","1022","2312","264"
"伝染性紅斑","80","94","174","264"
"突発性発しん","46","35","81","264"
"ヘルパンギーナ","80","76","156","264"
"流行性耳下腺炎","14","3","17","264"
"不明発しん症","7","4","11","264"
"川崎病","2","5","7","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","4","14","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","43","32","75","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","3","3","25"
"COVID-19入院","55","41","96","25"
