"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年45週"
"集計期間終了週","2017年45週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","13","3","4","26","51","2","17","3","2","0","4","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","6","9","11","34","92","5","7","4","7","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","19","4","4","28","80","13","15","2","4","0","6","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","5","8","3","25","47","10","11","3","6","0","2","1","1","1","0","0","0","0","2","0","0","0","","","","","",""
"区西北部","8","2","7","32","56","9","24","2","6","0","1","11","1","0","0","5","0","0","1","0","0","0","","","","","",""
"区東北部","17","3","9","21","83","9","18","0","8","0","2","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","12","4","12","34","115","7","13","1","7","0","1","1","0","0","0","2","0","0","1","0","0","0","","","","","",""
"西多摩","7","1","1","3","14","5","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","12","9","63","107","13","32","1","5","0","2","7","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","23","27","1","10","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","4","8","34","28","6","23","1","5","0","9","2","0","0","0","0","0","0","1","0","0","1","","","","","",""
"北多摩北部","1","4","21","44","42","6","22","0","13","0","5","0","0","0","0","4","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","101","54","89","367","742","86","196","17","67","0","35","32","7","2","0","13","0","0","5","0","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年45週"
"集計期間終了週","2017年45週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","11","1","1","22","49","6","13","3","6","0","2","2","1","0","0","1","0","0","2","0","0","0","","","","","",""
"区南部","12","2","9","25","89","7","9","1","4","0","2","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","24","4","7","36","52","11","8","2","3","1","3","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","8","4","7","22","43","9","7","3","5","0","2","1","1","1","0","1","0","0","2","0","0","0","","","","","",""
"区西北部","12","1","5","23","57","5","12","2","12","0","7","8","3","0","0","3","0","0","1","1","0","0","","","","","",""
"区東北部","15","3","10","16","54","4","19","0","7","0","7","1","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区東部","12","3","5","45","94","2","18","1","3","0","7","1","1","0","0","2","0","0","1","0","0","0","","","","","",""
"西多摩","3","2","1","8","19","3","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","13","11","6","50","83","11","31","1","9","0","2","1","1","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","4","0","0","19","29","2","6","0","6","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","4","11","32","40","6","25","1","5","0","4","1","2","1","0","1","1","0","1","0","0","1","","","","","",""
"北多摩北部","7","3","15","30","33","5","20","0","10","0","2","1","2","0","0","2","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","125","38","77","329","642","71","173","14","71","1","40","21","16","4","0","14","1","0","8","1","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年45週"
"集計期間終了週","2017年45週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","24","4","5","48","100","8","30","6","8","0","6","4","1","0","0","1","0","0","2","0","0","0","32","20","2","4","4","0"
"区南部","18","11","20","59","181","12","16","5","11","0","3","2","2","1","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","43","8","11","64","132","24","23","4","7","1","9","2","5","0","0","0","0","0","0","0","0","0","40","25","4","3","3","0"
"区西部","13","12","10","47","90","19","18","6","11","0","4","1","2","2","0","1","0","0","4","0","0","0","39","25","4","4","4","0"
"区西北部","20","3","12","55","113","14","36","2","18","0","8","19","4","0","0","8","0","0","1","1","0","0","55","34","6","2","2","0"
"区東北部","32","3","19","37","137","13","37","0","15","0","9","4","1","0","0","4","0","0","0","0","0","0","40","25","4","1","1","0"
"区東部","24","7","17","79","209","9","31","2","10","0","8","2","1","0","0","4","0","0","1","0","0","0","41","26","4","1","1","0"
"西多摩","10","3","1","11","33","8","9","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","21","23","15","113","190","24","63","1","14","0","2","8","2","1","0","1","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","6","0","0","42","56","3","16","0","8","0","2","2","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","7","4","19","66","68","12","48","1","10","0","13","3","2","1","0","1","1","0","2","0","0","1","33","21","3","3","3","0"
"北多摩北部","8","7","36","74","75","11","42","0","23","0","7","1","2","0","0","6","0","0","1","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","226","85","165","696","1384","157","369","27","138","1","72","48","22","5","0","26","1","0","11","1","0","1","418","263","39","25","25","0"


