"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年6週
"集計期間終了週",2022年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","408"
"RSウイルス感染症","0","4","4","256"
"咽頭結膜熱","7","5","12","256"
"Ａ群溶血性レンサ球菌咽頭炎","12","9","21","256"
"感染性胃腸炎","656","609","1265","256"
"水痘","2","9","11","256"
"手足口病","11","14","25","256"
"伝染性紅斑","1","1","2","256"
"突発性発しん","29","28","57","256"
"ヘルパンギーナ","0","1","1","256"
"流行性耳下腺炎","3","3","6","256"
"不明発しん症","5","1","6","256"
"川崎病","1","1","2","256"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","0","3","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
