"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年21週
"集計期間終了週",2015年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","27","25","52","412"
"RSウイルス感染症","13","5","18","260"
"咽頭結膜熱","107","76","183","260"
"Ａ群溶血性レンサ球菌咽頭炎","617","453","1070","260"
"感染性胃腸炎","993","889","1882","260"
"水痘","61","66","127","260"
"手足口病","92","56","148","260"
"伝染性紅斑","149","141","290","260"
"突発性発しん","120","89","209","260"
"百日咳","1","3","4","260"
"ヘルパンギーナ","31","19","50","260"
"流行性耳下腺炎","40","34","74","260"
"不明発しん症","12","2","14","260"
"川崎病","1","0","1","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","7","11","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","5","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","3","4","25"
"インフルエンザ入院","0","0","0","25"
