"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年13週"
"集計期間終了週","2002年13週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","15","3","0","0","25","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","5","0","0","1","45","17","2","0","3","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2歳","3","0","1","1","44","10","0","1","1","0","0","1","0","4","1","0","0","0","0","0","0","0","0","0"
"3歳","2","0","1","2","32","9","0","1","0","0","0","0","0","7","1","0","0","1","0","0","0","0","0","0"
"4歳","7","0","0","2","33","13","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0"
"5歳","7","0","0","4","21","4","0","3","0","0","0","1","1","6","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","0","6","21","8","0","1","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0"
"7歳","6","0","0","1","19","3","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","2","7","3","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","8","0","0","1","9","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0"
"10～14歳","20","0","0","0","11","6","0","0","0","0","0","0","3","7","0","0","0","0","0","0","0","0","0","0"
"15～19歳","4","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","2","0","0","1","35","1","0","0","0","0","0","1","0","2","0","0","0","5","1","0","0","0","0","1"
"30～39歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","93","0","2","21","306","77","3","7","32","3","0","4","4","52","6","0","0","12","1","0","0","0","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年13週"
"集計期間終了週","2002年13週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","5","0","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","1","11","2","0","1","17","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","6","0","0","0","35","13","0","0","7","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","6","0","0","1","31","8","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"3歳","6","0","0","5","25","11","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0"
"4歳","9","0","0","3","38","12","1","2","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0"
"5歳","4","0","0","2","19","10","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"6歳","6","0","0","8","17","6","0","2","0","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","0","1","12","5","0","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","3","9","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","5","0","0","1","19","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","18","0","0","1","14","3","0","1","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"15～19歳","2","0","0","1","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20～29歳","9","0","0","2","70","1","0","0","0","0","1","4","1","1","0","0","0","3","0","0","0","0","0","1"
"30～39歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60～69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","103","0","0","29","315","72","1","11","27","0","1","6","7","35","4","0","0","8","0","0","0","0","1","2"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年13週"
"集計期間終了週","2002年13週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","8","0","0","0","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","1","26","5","0","1","42","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","11","0","0","1","80","30","2","0","10","2","0","1","0","2","1","0","0","0","0","0","0","0","0","0"
"2歳","9","0","1","2","75","18","0","1","1","0","0","1","1","7","1","0","0","0","0","0","0","0","0","0"
"3歳","8","0","1","7","57","20","0","1","0","0","0","0","0","8","2","0","0","1","0","0","0","0","1","0"
"4歳","16","0","0","5","71","25","1","2","0","0","0","0","1","11","2","0","0","0","0","0","0","0","0","0"
"5歳","11","0","0","6","40","14","0","5","0","0","0","1","1","12","0","0","0","0","0","0","0","0","0","0"
"6歳","8","0","0","14","38","14","0","3","0","0","0","1","1","11","1","0","0","0","0","0","0","0","0","0"
"7歳","10","0","0","2","31","8","0","2","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0"
"8歳","12","0","0","5","16","3","1","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","13","0","0","2","28","1","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0"
"10～14歳","38","0","0","1","25","9","0","1","0","0","0","0","5","12","0","0","0","0","0","0","0","0","0","0"
"15～19歳","6","0","0","1","21","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1"
"20～29歳","11","0","0","3","105","2","0","0","0","0","1","5","1","3","0","0","0","8","1","0","0","0","0","2"
"30～39歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"40～49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
