"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年39週
"集計期間終了週",2013年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","414"
"RSウイルス感染症","148","97","245","262"
"咽頭結膜熱","38","28","66","262"
"Ａ群溶血性レンサ球菌咽頭炎","116","93","209","262"
"感染性胃腸炎","402","334","736","262"
"水痘","56","56","112","262"
"手足口病","185","140","325","262"
"伝染性紅斑","8","8","16","262"
"突発性発しん","68","69","137","262"
"百日咳","2","1","3","262"
"ヘルパンギーナ","39","35","74","262"
"流行性耳下腺炎","29","19","48","262"
"不明発しん症","20","11","31","262"
"川崎病","1","0","1","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","6","13","38"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","1","2","3","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
