"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2018年26週"
"集計期間終了週","2018年26週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","3","2","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","1","9","22","0","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","1","0","9","16","1","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","4","3","20","18","1","3","1","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","1","6","8","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","2","2","13","24","0","10","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","1","1","13","1","14","6","3","3","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","4","6","8","52","2","5","2","4","2","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","1","2","3","8","23","0","4","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","5","18","3","3","2","2","6","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","2","8","27","65","3","1","10","7","2","1","4","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","5","4","22","68","5","4","10","7","26","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","1","11","1","0","5","0","1","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"中野区","0","1","3","14","21","0","3","6","2","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","2","8","8","25","0","2","7","1","1","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","3","2","1","2","5","0","1","0","2","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","5","15","6","1","5","5","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","2","4","9","9","0","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
