"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年49週
"集計期間終了週",2018年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","330","324","654","417"
"RSウイルス感染症","41","23","64","262"
"咽頭結膜熱","65","61","126","262"
"Ａ群溶血性レンサ球菌咽頭炎","512","402","914","262"
"感染性胃腸炎","1646","1505","3151","262"
"水痘","74","72","146","262"
"手足口病","118","96","214","262"
"伝染性紅斑","326","299","625","262"
"突発性発しん","65","59","124","262"
"ヘルパンギーナ","12","10","22","262"
"流行性耳下腺炎","15","18","33","262"
"不明発しん症","11","5","16","262"
"川崎病","4","3","7","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","7","13","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","4","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","3","0","3","25"
