"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年12月"
"集計期間終了月","2018年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","35","7","12","18","0","0","5","0","0","",""
"区南部","14","1","0","2","0","0","0","0","0","",""
"区西南部","8","7","2","3","0","0","0","1","0","",""
"区西部","39","28","33","32","0","0","8","0","0","",""
"区西北部","22","6","6","16","0","0","3","1","0","",""
"区東北部","1","0","0","0","0","0","0","0","0","",""
"区東部","13","2","6","6","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","1","",""
"北多摩西部","0","0","0","1","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","17","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","133","51","59","79","0","0","40","2","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年12月"
"集計期間終了月","2018年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","7","2","17","0","0","2","0","0","",""
"区南部","2","1","0","0","0","0","0","0","0","",""
"区西南部","11","2","7","2","0","0","2","2","0","",""
"区西部","17","11","24","10","1","0","3","0","0","",""
"区西北部","13","6","4","3","0","0","3","0","0","",""
"区東北部","8","1","0","3","0","0","1","2","0","",""
"区東部","15","2","1","2","4","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","1","0","",""
"南多摩","15","2","1","0","1","0","2","0","0","",""
"北多摩西部","12","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","1","0","0","0","0","16","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","103","33","39","37","6","0","32","5","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2018年12月"
"集計期間終了月","2018年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","45","14","14","35","0","0","7","0","0","10","4"
"区南部","16","2","0","2","0","0","0","0","0","3","1"
"区西南部","19","9","9","5","0","0","2","3","0","5","3"
"区西部","56","39","57","42","1","0","11","0","0","10","4"
"区西北部","35","12","10","19","0","0","6","1","0","6","2"
"区東北部","9","1","0","3","0","0","1","2","0","3","1"
"区東部","28","4","7","8","4","0","4","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","1","0","0","1"
"南多摩","15","2","1","0","1","0","5","0","1","5","1"
"北多摩西部","12","0","0","1","0","0","0","0","0","2","1"
"北多摩南部","1","1","0","1","0","0","33","0","0","3","3"
"北多摩北部","0","0","0","0","0","0","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","236","84","98","116","6","0","72","7","1","54","25"


