"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年19週
"集計期間終了週",2000年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","5","4","9","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","5","4","9","142"
"Ａ群溶血性レンサ球菌咽頭炎","30","45","75","142"
"感染性胃腸炎","328","299","627","142"
"水痘","144","119","263","142"
"手足口病","8","8","16","142"
"伝染性紅斑","24","27","51","142"
"突発性発しん","40","28","68","142"
"百日咳","0","0","0","142"
"風しん","2","2","4","142"
"ヘルパンギーナ","13","12","25","142"
"麻しん（成人麻しん以外）","5","5","10","142"
"流行性耳下腺炎","39","32","71","142"
"不明発しん症","9","2","11","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","1","1","14"
"流行性角結膜炎","9","14","23","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
