"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年1週
"集計期間終了週",2015年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1889","1920","3809","345"
"RSウイルス感染症","34","44","78","210"
"咽頭結膜熱","14","11","25","210"
"Ａ群溶血性レンサ球菌咽頭炎","56","50","106","210"
"感染性胃腸炎","275","206","481","210"
"水痘","28","21","49","210"
"手足口病","7","3","10","210"
"伝染性紅斑","21","22","43","210"
"突発性発しん","10","8","18","210"
"百日咳","0","2","2","210"
"ヘルパンギーナ","0","1","1","210"
"流行性耳下腺炎","7","4","11","210"
"不明発しん症","1","1","2","210"
"川崎病","0","1","1","210"
"急性出血性結膜炎","0","0","0","31"
"流行性角結膜炎","3","4","7","31"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","33","37","70","25"
