"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年35週
"集計期間終了週",2005年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","2","1","3","142"
"咽頭結膜熱","32","28","60","142"
"Ａ群溶血性レンサ球菌咽頭炎","30","27","57","142"
"感染性胃腸炎","181","156","337","142"
"水痘","21","24","45","142"
"手足口病","38","31","69","142"
"伝染性紅斑","13","24","37","142"
"突発性発しん","52","57","109","142"
"百日咳","1","1","2","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","62","48","110","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","67","46","113","142"
"不明発しん症","8","4","12","142"
"川崎病","2","1","3","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","5","13","14"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
