"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年5週"
"集計期間終了週","2009年5週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","252","2","3","11","63","3","0","4","1","0","0","4","0","0","0","0","0","0","1","0","","","","","",""
"区南部","388","0","2","10","68","4","5","8","6","0","1","1","1","0","0","2","0","0","0","0","","","","","",""
"区西南部","342","0","1","4","45","7","0","2","1","0","0","1","0","0","0","0","2","0","0","0","","","","","",""
"区西部","318","0","0","17","55","5","0","0","1","0","0","3","1","1","0","1","0","0","0","0","","","","","",""
"区西北部","472","0","1","3","49","7","0","0","2","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"区東北部","320","0","0","10","28","10","0","0","2","0","1","5","0","0","0","0","0","0","2","0","","","","","",""
"区東部","474","0","2","20","55","4","0","0","6","0","0","9","0","1","0","1","0","0","0","0","","","","","",""
"西多摩","179","0","0","2","16","1","2","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","733","1","0","56","69","20","1","3","7","1","0","7","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","142","0","0","1","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","377","0","0","0","12","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","358","0","0","14","24","5","0","0","2","1","0","5","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","9","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4364","3","9","148","514","67","8","17","31","2","2","41","3","2","0","5","2","0","3","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年5週"
"集計期間終了週","2009年5週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","245","2","3","15","44","8","0","4","3","0","0","4","0","0","0","1","0","0","1","1","","","","","",""
"区南部","344","0","2","11","73","5","2","6","6","1","1","2","1","0","0","2","0","0","0","0","","","","","",""
"区西南部","293","0","1","3","42","1","0","1","2","0","0","1","1","0","0","0","2","0","0","0","","","","","",""
"区西部","361","1","1","16","73","6","0","0","4","0","1","1","1","1","0","1","0","0","0","0","","","","","",""
"区西北部","452","0","1","4","54","6","0","1","4","0","0","2","1","0","1","0","0","0","0","0","","","","","",""
"区東北部","312","0","1","7","32","11","0","0","3","0","1","4","0","0","0","0","0","0","2","0","","","","","",""
"区東部","408","1","2","27","52","4","0","2","4","0","0","3","1","1","0","1","0","0","0","0","","","","","",""
"西多摩","150","0","0","4","15","1","2","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","740","1","0","42","50","17","1","2","6","4","1","4","6","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","153","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","365","0","0","5","20","1","0","0","1","0","0","2","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","389","0","1","13","32","4","0","0","3","1","1","4","0","0","0","1","0","0","0","0","","","","","",""
