"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年28週"
"集計期間終了週","2011年28週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","6","0","0","8","2","1","0","4","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","8","6","1","52","5","87","1","35","0","79","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","9","20","7","91","24","307","6","53","0","184","6","14","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","3","20","19","53","22","219","5","8","0","162","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","1","32","35","56","29","209","6","3","0","159","7","6","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","2","25","33","53","30","168","18","0","0","126","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","21","25","50","19","107","18","1","0","98","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","5","31","37","6","43","8","0","0","47","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","5","24","24","4","25","6","1","0","36","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","12","19","5","14","3","0","0","12","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","6","15","25","1","7","3","0","0","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","3","17","50","2","13","6","0","0","8","11","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","2","2","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","2","6","45","0","5","1","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","29","147","227","565","149","1206","81","105","1","933","68","38","5","3","9","2","0","8","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年28週"
"集計期間終了週","2011年28週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

