"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年24週
"集計期間終了週",2007年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","2","4","286"
"RSウイルス感染症","2","3","5","149"
"咽頭結膜熱","84","64","148","149"
"Ａ群溶血性レンサ球菌咽頭炎","204","172","376","149"
"感染性胃腸炎","518","464","982","149"
"水痘","183","132","315","149"
"手足口病","28","24","52","149"
"伝染性紅斑","46","54","100","149"
"突発性発しん","61","50","111","149"
"百日咳","0","0","0","149"
"風しん","0","1","1","149"
"ヘルパンギーナ","35","35","70","149"
"麻しん（成人麻しん以外）","10","7","17","149"
"流行性耳下腺炎","34","25","59","149"
"不明発しん症","8","10","18","149"
"川崎病","0","2","2","149"
"急性出血性結膜炎","2","0","2","38"
"流行性角結膜炎","10","14","24","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","0","2","2","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"成人麻しん","10","6","16","24"
