"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年34週
"集計期間終了週",2016年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","7","15","409"
"RSウイルス感染症","89","82","171","256"
"咽頭結膜熱","22","33","55","256"
"Ａ群溶血性レンサ球菌咽頭炎","146","135","281","256"
"感染性胃腸炎","458","397","855","256"
"水痘","37","26","63","256"
"手足口病","142","101","243","256"
"伝染性紅斑","10","28","38","256"
"突発性発しん","66","79","145","256"
"百日咳","1","0","1","256"
"ヘルパンギーナ","256","230","486","256"
"流行性耳下腺炎","107","95","202","256"
"不明発しん症","13","12","25","256"
"川崎病","3","5","8","256"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","15","15","30","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","11","18","29","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
