"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年25週"
"集計期間終了週","2008年25週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","3","4","0","0","2","0","1","0","1","0","0","0","0","0","0","0"
"～1歳","0","1","4","1","21","7","7","0","25","0","6","0","0","1","0","0","0","0","0","0"
"1歳","0","0","16","11","68","34","16","1","28","0","34","4","3","0","0","1","0","0","0","0"
"2歳","1","0","10","12","48","21","16","2","2","0","29","2","1","0","0","0","0","0","0","0"
"3歳","2","0","11","29","57","31","20","3","0","0","21","10","1","0","0","0","0","0","1","0"
"4歳","0","0","16","26","44","32","11","8","0","0","15","14","0","1","0","0","0","0","0","0"
"5歳","1","0","9","40","55","18","3","3","0","0","8","9","1","0","0","0","0","0","0","0"
"6歳","0","0","3","30","33","7","8","1","1","0","5","12","0","0","0","1","0","0","0","0"
"7歳","0","0","4","19","40","4","2","1","0","0","1","4","0","0","0","0","0","0","0","0"
"8歳","1","0","1","11","22","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","0","0","2","12","22","3","1","0","0","0","1","3","0","0","0","0","0","0","0","0"
"10～14歳","0","0","1","20","42","2","1","1","0","1","1","2","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","0","0","0","8","33","0","0","0","0","2","0","1","0","0","0","5","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","1","77","219","496","165","85","20","58","3","122","63","7","2","0","18","0","1","1","0"
"定点報告疾患 週報告分 年齢別集計表"
