"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年39週"
"集計期間終了週","2016年39週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","52","0","0","7","0","5","0","4","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","77","3","3","35","2","39","0","31","0","20","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","147","8","8","73","5","95","3","30","0","45","2","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","52","9","13","52","2","41","1","5","0","33","3","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","27","7","28","57","1","23","3","1","0","22","9","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","2","12","2","23","48","4","25","1","1","0","14","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","1","2","7","25","48","10","16","2","0","0","16","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","2","26","45","4","5","2","0","0","9","13","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","1","24","42","6","3","1","0","0","4","22","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","1","21","30","3","6","0","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","13","18","3","0","0","0","0","2","13","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","0","32","60","6","2","0","0","0","3","13","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"15～19歳","6","0","0","2","12","0","1","0","0","0","0","3","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","0","1","14","30","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30～39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"合計","30","369","41","232","557","46","262","13","72","0","169","117","16","2","0","17","1","1","14","1","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年39週"
"集計期間終了週","2016年39週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","37","0","0","8","0","2","0","2","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","58","1","0","43","3","20","1","25","0","20","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","123","3","4","82","4","80","0","35","0","45","2","4","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"2歳","1","39","2","15","54","3","40","0","11","0","30","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","3","21","3","14","41","4","20","0","0","0","22","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","1","11","4","21","39","5","11","0","0","0","18","9","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","1","3","4","27","39","8","8","2","1","0","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","2","2","19","23","7","3","1","0","0","3","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","25","26","3","5","0","0","0","4","24","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","13","22","1","2","0","0","0","3","16","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","1","2","8","25","1","3","0","0","0","1","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","18","41","0","1","0","0","0","3","16","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15～19歳","5","0","0","2","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","7","1","3","16","78","0","4","1","0","0","5","2","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30～39歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","33","296","27","182","532","39","199","5","74","0","160","104","15","1","0","13","0","2","14","1","0","1","0","0","0","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年39週"
"集計期間終了週","2016年39週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","89","0","0","15","0","7","0","6","0","1","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","135","4","3","78","5","59","1","56","0","40","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","270","11","12","155","9","175","3","65","0","90","4","9","3","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0"
"2歳","2","91","11","28","106","5","81","1","16","0","63","4","4","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","3","48","10","42","98","5","43","3","1","0","44","14","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"4歳","3","23","6","44","87","9","36","1","1","0","32","22","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","2","5","11","52","87","18","24","4","1","0","21","24","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","5","2","4","45","68","11","8","3","0","0","12","22","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","2","49","68","9","8","1","0","0","8","46","1","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","3","34","52","4","8","0","0","0","4","30","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","1","2","21","43","4","3","0","0","0","3","20","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","0","50","101","6","3","0","0","0","6","29","3","0","0","1","0","0","4","0","0","1","0","0","0","0","0","1","0"
"15～19歳","11","0","0","4","23","0","1","0","0","0","0","4","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","11","1","4","30","108","0","5","1","0","0","5","2","1","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0"
"30～39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"合計","63","665","68","414","1089","85","461","18","146","0","329","221","31","3","0","30","1","3","28","2","0","1","0","0","0","0","0","1","0"
"定点数","414","260","260","260","260","260","260","260","260","260","260","260","260","260","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25"


