"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年4週"
"集計期間終了週","2006年4週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","5","4","0","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","29","0","0","0","22","4","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","103","3","3","1","56","14","0","0","19","0","0","0","1","3","1","0","0","0","0","0","0","0","0"
"2歳","122","0","1","8","42","16","1","2","1","0","0","1","0","9","1","1","0","0","0","0","0","0","0"
"3歳","140","0","4","13","32","13","1","3","0","0","0","0","0","6","2","1","0","0","0","0","0","0","0"
"4歳","174","0","3","12","48","11","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","180","0","2","25","47","7","1","6","0","0","1","0","0","5","1","0","0","0","0","0","0","0","0"
"6歳","163","0","0","16","32","3","1","4","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"7歳","154","0","1","17","29","3","1","2","0","0","0","0","0","10","1","0","0","0","0","0","0","0","0"
"8歳","137","0","1","13","28","3","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","99","0","0","6","23","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","284","0","0","12","59","2","0","1","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0"
"15～19歳","105","0","0","1","22","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","104","2","0","7","94","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0"
"30～39歳","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2195","9","15","131","538","79","5","26","45","0","1","2","2","47","7","2","0","2","0","0","3","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年4週"
"集計期間終了週","2006年4週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","6","3","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","13","0","0","0","18","4","0","0","19","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","97","0","3","4","53","22","1","1","14","0","0","0","0","1","4","0","0","0","0","0","1","0","0"
"2歳","105","0","0","3","32","13","0","2","3","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"3歳","122","0","6","16","26","14","0","3","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0"
"4歳","148","0","3","18","36","13","0","4","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0"
"5歳","156","0","2","16","38","3","0","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"6歳","140","0","2","21","29","5","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","142","0","1","10","27","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","103","0","0","13","23","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","110","0","0","2","19","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10～14歳","239","0","0","7","41","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","100","0","0","1","18","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","147","2","0","11","137","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40～49歳","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2159","5","17","122","503","81","1","20","36","0","1","0","0","33","7","1","0","2","0","0","1","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年4週"
"集計期間終了週","2006年4週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","11","7","0","0","10","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","42","0","0","0","40","8","0","0","43","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","200","3","6","5","109","36","1","1","33","0","0","0","1","4","5","0","0","0","0","0","1","0","0"
"2歳","227","0","1","11","74","29","1","4","4","0","0","1","0","13","2","1","0","0","0","0","0","0","0"
"3歳","262","0","10","29","58","27","1","6","0","0","1","0","0","11","2","1","0","0","0","0","0","0","0"
"4歳","322","0","6","30","84","24","0","6","0","0","0","0","0","6","1","1","0","0","0","0","0","0","0"
"5歳","336","0","4","41","85","10","1","9","0","0","1","0","0","12","1","0","0","0","0","0","0","0","0"
"6歳","303","0","2","37","61","8","1","6","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0"
"7歳","296","0","2","27","56","5","1","3","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0"
"8歳","240","0","1","26","51","4","0","6","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"9歳","209","0","0","8","42","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10～14歳","523","0","0","19","100","3","0","1","0","0","0","0","0","7","0","0","0","0","0","0","2","0","0"
"15～19歳","205","0","0","2","40","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"20～29歳","251","4","0","18","231","0","0","2","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0"
"30～39歳","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40～49歳","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4354","14","32","253","1041","160","6","46","81","0","2","2","2","80","14","3","0","4","0","0","4","0","0"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25"


