"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年4週
"集計期間終了週",2022年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","2","4","407"
"RSウイルス感染症","3","1","4","255"
"咽頭結膜熱","3","11","14","255"
"Ａ群溶血性レンサ球菌咽頭炎","20","24","44","255"
"感染性胃腸炎","1099","1048","2147","255"
"水痘","8","6","14","255"
"手足口病","31","31","62","255"
"伝染性紅斑","3","1","4","255"
"突発性発しん","38","35","73","255"
"ヘルパンギーナ","4","7","11","255"
"流行性耳下腺炎","6","2","8","255"
"不明発しん症","0","3","3","255"
"川崎病","1","1","2","255"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","2","3","5","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
