"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年32週"
"集計期間終了週","2014年32週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","5","5","4","21","1","10","2","7","0","25","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","1","9","6","45","4","7","5","5","0","88","3","0","0","0","4","0","0","0","0","0","0","","","","","",""
"区西南部","1","5","7","13","38","1","8","7","8","0","59","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西部","1","0","12","7","35","3","34","5","5","0","50","7","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西北部","0","2","5","16","39","9","20","6","11","0","76","7","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","6","2","7","48","7","27","3","17","0","72","6","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区東部","1","0","6","12","60","9","6","3","7","0","66","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","9","0","1","0","2","0","6","2","1","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","0","2","6","37","69","8","13","10","17","0","88","3","6","0","0","2","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","11","13","3","3","4","4","0","14","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","4","6","30","6","15","0","12","1","78","3","2","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","1","9","12","43","1","12","3","7","0","44","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","23","66","132","450","53","156","48","102","1","673","45","14","1","0","15","0","1","2","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年32週"
"集計期間終了週","2014年32週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","3","1","26","2","9","1","11","1","33","3","0","0","0","4","0","0","0","0","0","0","","","","","",""
"区南部","0","2","7","8","30","6","5","4","9","0","78","3","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","1","6","4","26","6","12","4","4","0","46","1","4","0","0","2","0","0","0","0","0","0","","","","","",""
"区西部","1","1","9","10","34","2","32","2","6","0","44","4","0","2","0","1","0","1","0","0","0","0","","","","","",""
"区西北部","1","1","5","11","40","7","16","5","10","0","68","6","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","4","4","14","41","2","19","3","5","0","72","10","1","1","0","4","0","0","0","0","0","0","","","","","",""
"区東部","1","1","5","12","59","4","6","1","11","0","63","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","10","0","2","1","2","0","7","2","1","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","0","1","4","20","59","7","22","10","15","0","56","5","4","0","0","2","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","11","17","1","6","3","3","0","19","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","1","6","15","5","12","2","5","1","68","3","3","0","0","1","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","2","4","7","26","4","5","3","3","0","49","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","16","49","105","383","47","146","39","84","2","604","43","20","3","0","18","0","3","2","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2014年32週"
"集計期間終了週","2014年32週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","7","8","5","47","3","19","3","18","1","58","8","0","0","0","4","0","0","0","0","0","0","31","20","2","4","4","0"
"区南部","0","3","16","14","75","10","12","9","14","0","166","3","2","0","0","5","0","0","0","0","0","0","31","20","3","1","1","0"
"区西南部","1","6","13","17","64","7","20","11","12","0","105","3","5","0","0","2","0","0","0","0","0","0","36","23","4","3","3","0"
"区西部","1","1","21","17","69","5","66","7","11","0","94","11","0","2","0","3","0","1","0","0","0","0","37","24","4","4","4","0"
"区西北部","1","3","10","27","79","16","36","11","21","0","144","13","2","0","0","2","0","0","0","0","0","0","53","34","6","2","2","0"
"区東北部","0","10","6","21","89","9","46","3","22","0","144","16","2","1","0","5","0","0","0","0","0","0","38","23","4","1","1","0"
"区東部","1","1","11","24","119","13","12","4","18","0","129","11","1","0","0","0","0","0","0","0","0","0","40","25","4","1","1","0"
"西多摩","0","0","0","1","19","0","3","1","4","0","13","2","1","0","0","0","0","0","2","0","0","0","14","8","1","1","1","0"
"南多摩","0","3","10","57","128","15","35","20","32","0","144","8","10","0","0","2","0","2","0","0","0","0","43","27","4","1","1","0"
