"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年47週
"集計期間終了週",2019年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","614","615","1229","410"
"RSウイルス感染症","31","29","60","257"
"咽頭結膜熱","38","55","93","257"
"Ａ群溶血性レンサ球菌咽頭炎","323","301","624","257"
"感染性胃腸炎","774","639","1413","257"
"水痘","62","55","117","257"
"手足口病","211","175","386","257"
"伝染性紅斑","18","19","37","257"
"突発性発しん","39","40","79","257"
"ヘルパンギーナ","23","24","47","257"
"流行性耳下腺炎","16","5","21","257"
"不明発しん症","6","6","12","257"
"川崎病","0","1","1","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","3","10","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","12","11","23","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","8","5","13","25"
