"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年13週
"集計期間終了週",2007年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1911","1961","3872","281"
"RSウイルス感染症","3","1","4","142"
"咽頭結膜熱","11","13","24","142"
"Ａ群溶血性レンサ球菌咽頭炎","90","81","171","142"
"感染性胃腸炎","400","379","779","142"
"水痘","106","83","189","142"
"手足口病","3","6","9","142"
"伝染性紅斑","33","42","75","142"
"突発性発しん","39","33","72","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","2","3","5","142"
"麻しん（成人麻しん以外）","4","5","9","142"
"流行性耳下腺炎","19","20","39","142"
"不明発しん症","5","4","9","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","6","11","14"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","0","1","1","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"成人麻しん","5","3","8","24"
