"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年7月"
"集計期間終了月","2024年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","10","10","7","0","0","3","0","0","",""
"区南部","43","3","4","28","0","0","2","0","0","",""
"区西南部","13","2","1","6","0","0","5","1","0","",""
"区西部","29","4","4","6","0","0","5","0","0","",""
"区西北部","7","2","1","3","0","0","6","0","0","",""
"区東北部","0","0","0","0","0","0","3","0","0","",""
"区東部","17","6","3","0","0","0","7","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","2","1","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","124","27","23","51","0","0","37","2","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年7月"
"集計期間終了月","2024年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","7","3","2","3","2","0","5","0","1","",""
"区南部","32","2","0","9","1","0","1","0","0","",""
"区西南部","7","3","4","1","0","0","8","0","0","",""
"区西部","7","3","2","3","0","0","1","0","0","",""
"区西北部","7","1","0","1","1","0","1","0","0","",""
"区東北部","4","1","0","1","0","0","1","0","0","",""
"区東部","13","1","4","2","1","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","5","2","0","0","1","0","0","0","0","",""
"北多摩西部","4","1","1","0","0","0","0","0","1","",""
"北多摩南部","1","0","0","0","0","0","2","0","0","",""
"北多摩北部","0","0","0","1","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","87","17","13","21","6","0","23","0","2","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2024年7月"
"集計期間終了月","2024年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","20","13","12","10","2","0","8","0","1","10","4"
"区南部","75","5","4","37","1","0","3","0","0","3","1"
"区西南部","20","5","5","7","0","0","13","1","0","5","3"
"区西部","36","7","6","9","0","0","6","0","0","11","4"
"区西北部","14","3","1","4","1","0","7","0","0","6","2"
"区東北部","4","1","0","1","0","0","4","0","0","3","1"
"区東部","30","7","7","2","1","0","9","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","5","2","0","0","1","0","2","0","0","5","1"
"北多摩西部","5","1","1","0","0","0","0","0","1","2","1"
"北多摩南部","2","0","0","1","0","0","4","1","0","3","3"
"北多摩北部","0","0","0","1","0","0","4","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","211","44","36","72","6","0","60","2","2","55","25"


