"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年42週
"集計期間終了週",2001年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","4","5","9","142"
"Ａ群溶血性レンサ球菌咽頭炎","18","20","38","142"
"感染性胃腸炎","152","162","314","142"
"水痘","32","33","65","142"
"手足口病","20","20","40","142"
"伝染性紅斑","10","11","21","142"
"突発性発しん","34","40","74","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","6","10","16","142"
"麻しん（成人麻しん以外）","3","2","5","142"
"流行性耳下腺炎","46","50","96","142"
"不明発しん症","7","8","15","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","8","16","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","1","3","25"
