"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年28週
"集計期間終了週",2008年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","2","5","286"
"RSウイルス感染症","0","1","1","148"
"咽頭結膜熱","72","71","143","148"
"Ａ群溶血性レンサ球菌咽頭炎","140","130","270","148"
"感染性胃腸炎","399","340","739","148"
"水痘","89","81","170","148"
"手足口病","154","100","254","148"
"伝染性紅斑","16","14","30","148"
"突発性発しん","52","70","122","148"
"百日咳","4","7","11","148"
"ヘルパンギーナ","407","396","803","148"
"流行性耳下腺炎","84","63","147","148"
"不明発しん症","13","11","24","148"
"川崎病","1","1","2","148"
"急性出血性結膜炎","2","2","4","38"
"流行性角結膜炎","10","10","20","38"
"細菌性髄膜炎","2","0","2","24"
"無菌性髄膜炎","1","0","1","24"
"マイコプラズマ肺炎","2","0","2","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
