"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年47週
"集計期間終了週",2017年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","408","367","775","417"
"RSウイルス感染症","34","35","69","262"
"咽頭結膜熱","93","83","176","262"
"Ａ群溶血性レンサ球菌咽頭炎","430","401","831","262"
"感染性胃腸炎","1120","943","2063","262"
"水痘","86","90","176","262"
"手足口病","158","143","301","262"
"伝染性紅斑","14","15","29","262"
"突発性発しん","67","62","129","262"
"百日咳","2","1","3","262"
"ヘルパンギーナ","16","22","38","262"
"流行性耳下腺炎","27","9","36","262"
"不明発しん症","9","9","18","262"
"川崎病","5","2","7","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","16","20","36","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","7","8","15","25"
