"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年4週"
"集計期間終了週","2012年4週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","11","9","0","0","6","5","0","0","1","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"～1歳","50","11","4","3","72","2","0","0","29","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","186","20","8","4","204","35","0","2","27","0","0","1","2","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","235","2","4","16","144","40","2","5","3","0","0","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","360","5","5","29","113","34","2","2","0","0","0","2","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","571","1","2","48","117","31","0","2","0","0","0","3","2","0","0","0","0","0","0","0","3","0","0","2","0","0","1","2"
"5歳","699","0","4","50","104","22","0","1","0","1","0","3","2","1","0","0","0","0","0","0","4","1","0","1","0","2","2","2"
"6歳","643","0","0","45","100","12","0","5","0","0","0","4","1","0","0","0","0","1","1","0","3","0","0","0","0","0","3","0"
"7歳","582","0","0","43","68","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","536","1","4","30","64","8","0","1","0","0","0","2","0","0","0","0","0","0","1","0","5","1","0","1","1","2","3","2"
"9歳","458","0","1","15","68","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1489","0","1","26","155","3","0","1","0","1","1","3","0","0","0","0","0","0","3","0","2","0","0","0","0","0","2","0"
"15～19歳","261","0","0","2","27","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0"
"20～29歳","198","0","0","9","118","3","0","1","0","2","1","2","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0"
"30～39歳","283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"60～69歳","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"70～79歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","1"
"合計","7046","49","33","320","1360","201","4","22","60","5","3","26","10","7","0","12","1","2","10","0","32","3","0","5","1","4","24","7"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2012年4週"
"集計期間終了週","2012年4週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

