"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年34週
"集計期間終了週",2021年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","407"
"RSウイルス感染症","192","145","337","258"
"咽頭結膜熱","12","8","20","258"
"Ａ群溶血性レンサ球菌咽頭炎","27","16","43","258"
"感染性胃腸炎","265","255","520","258"
"水痘","12","7","19","258"
"手足口病","13","9","22","258"
"伝染性紅斑","3","3","6","258"
"突発性発しん","35","42","77","258"
"ヘルパンギーナ","32","25","57","258"
"流行性耳下腺炎","11","3","14","258"
"不明発しん症","7","2","9","258"
"川崎病","1","2","3","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","1","1","2","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","0","0","0","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"感染性胃腸炎（ロタウイルス）","0","0","0","24"
"インフルエンザ入院","0","0","0","24"
