"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年51週"
"集計期間終了週","2017年51週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","192","2","8","28","182","8","1","0","2","1","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","152","4","8","37","146","9","1","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","341","4","8","47","153","11","3","4","2","0","0","0","0","0","0","3","0","0","0","0","0","6","","","","","",""
"区西部","218","9","7","44","153","9","3","2","4","0","0","1","0","2","0","1","0","0","0","0","0","2","","","","","",""
"区西北部","268","2","14","50","143","4","12","1","13","0","1","2","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","366","5","4","32","180","7","6","5","10","0","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","270","8","14","59","224","0","6","1","2","0","2","0","1","0","0","1","0","0","0","0","0","2","","","","","",""
"西多摩","116","0","0","6","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","349","4","10","103","228","5","15","5","4","0","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","100","1","7","23","65","2","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","353","3","8","53","111","6","7","1","4","0","0","1","0","1","0","4","0","0","0","0","0","5","","","","","",""
"北多摩北部","153","16","18","32","129","13","2","2","7","0","0","0","1","0","0","1","0","0","0","0","0","5","","","","","",""
"島しょ","26","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2904","58","106","516","1739","74","56","23","54","1","5","11","4","5","0","13","0","0","0","0","0","20","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年51週"
"集計期間終了週","2017年51週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","185","1","8","31","165","11","1","0","8","1","1","1","1","0","0","3","0","0","0","0","0","2","","","","","",""
"区南部","174","6","3","34","149","5","1","2","4","0","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","314","4","4","30","132","10","3","3","4","0","0","1","0","0","0","3","0","0","0","0","0","8","","","","","",""
"区西部","222","10","12","36","128","9","1","2","4","0","0","1","0","4","0","4","0","0","1","0","0","1","","","","","",""
"区西北部","303","4","8","43","160","4","2","1","8","0","1","2","1","2","0","0","0","0","0","0","0","3","","","","","",""
"区東北部","293","5","5","27","152","8","11","5","6","0","1","2","0","0","0","3","0","0","0","0","0","2","","","","","",""
"区東部","266","4","12","37","160","3","6","1","7","1","1","1","1","0","0","1","0","0","0","0","0","2","","","","","",""
"西多摩","138","1","0","8","30","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","347","4","4","86","206","10","7","4","7","0","1","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","133","1","3","21","67","3","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","335","2","7","61","117","9","6","1","5","0","0","1","1","1","0","2","1","0","1","0","0","2","","","","","",""
"北多摩北部","177","3","12","36","119","8","2","2","4","0","1","0","1","0","0","2","0","0","0","0","0","1","","","","","",""
"島しょ","30","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2917","45","78","458","1587","80","41","22","61","2","6","14","8","7","0","20","1","0","2","0","0","21","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2017年51週"
"集計期間終了週","2017年51週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","377","3","16","59","347","19","2","0","10","1","2","1","1","0","0","4","0","0","0","0","0","2","32","20","2","4","4","0"
"区南部","326","10","11","71","295","14","2","3","7","0","0","0","1","0","0","3","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","655","8","12","77","285","21","6","7","6","0","0","1","0","0","0","6","0","0","0","0","0","14","40","25","4","3","3","0"
"区西部","440","19","19","80","281","9","4","2","8","0","0","1","0","6","0","5","0","0","1","0","0","3","38","25","4","4","4","0"
"区西北部","571","6","22","93","303","8","14","1","21","0","1","4","1","2","0","0","0","0","0","0","0","3","54","33","6","2","2","0"
"区東北部","659","10","9","59","332","15","17","5","16","0","2","2","0","0","0","4","0","0","0","0","0","2","40","25","4","1","1","0"
"区東部","536","12","26","96","384","3","12","1","9","1","3","1","1","0","0","1","0","0","0","0","0","4","41","26","4","1","1","0"
"西多摩","254","1","0","14","53","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","696","8","14","189","434","15","22","9","11","0","1","4","2","0","0","0","0","0","0","0","0","0","44","28","4","1","1","0"
"北多摩西部","233","2","10","44","132","5","0","2","6","0","0","0","2","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","688","5","15","114","228","15","13","1","9","0","0","1","1","1","0","6","1","0","1","0","0","7","33","21","3","3","3","0"
"北多摩北部","330","19","30","68","248","21","4","2","11","0","1","0","1","0","0","3","0","0","0","0","0","6","23","15","2","2","2","0"
"島しょ","56","0","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","5821","103","184","974","3324","145","97","33","115","2","10","16","10","9","0","32","1","0","2","0","0","41","415","262","39","25","25","0"


