"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年43週
"集計期間終了週",2001年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","10","13","142"
"Ａ群溶血性レンサ球菌咽頭炎","23","26","49","142"
"感染性胃腸炎","181","186","367","142"
"水痘","28","25","53","142"
"手足口病","19","13","32","142"
"伝染性紅斑","15","7","22","142"
"突発性発しん","31","48","79","142"
"百日咳","0","0","0","142"
"風しん","0","2","2","142"
"ヘルパンギーナ","10","8","18","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","66","46","112","142"
"不明発しん症","6","9","15","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","11","5","16","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","2","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
