"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2017年45週"
"集計期間終了週","2017年45週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","4","0","1","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","17","2","2","46","5","10","1","20","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","24","17","4","130","3","50","1","39","0","17","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","5","4","12","15","86","2","33","0","7","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","4","13","32","66","6","36","3","0","0","4","3","0","0","0","0","0","0","3","0","0","1","0","0","1","1","1","0","1"
"4歳","6","1","16","57","71","11","19","2","0","0","2","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","10","0","12","44","59","9","14","4","1","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","14","0","7","55","33","14","11","2","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","12","0","3","47","36","12","2","1","0","0","1","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","2","26","27","8","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","2","27","33","4","2","0","0","0","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","7","0","2","39","78","11","9","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","6","0","0","2","18","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","7","0","1","16","50","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","101","54","89","367","742","86","196","17","67","0","35","32","7","2","0","13","0","0","5","0","0","1","0","0","1","1","1","0","1"
