"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年33週
"集計期間終了週",2013年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","1","2","341"
"RSウイルス感染症","48","41","89","202"
"咽頭結膜熱","55","38","93","202"
"Ａ群溶血性レンサ球菌咽頭炎","86","55","141","202"
"感染性胃腸炎","200","146","346","202"
"水痘","48","58","106","202"
"手足口病","696","577","1273","202"
"伝染性紅斑","5","4","9","202"
"突発性発しん","42","40","82","202"
"百日咳","0","0","0","202"
"ヘルパンギーナ","142","139","281","202"
"流行性耳下腺炎","13","10","23","202"
"不明発しん症","13","7","20","202"
"川崎病","0","1","1","202"
"急性出血性結膜炎","0","0","0","30"
"流行性角結膜炎","3","6","9","30"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"インフルエンザ入院","0","0","0","25"
