"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年49週"
"集計期間終了週","2000年49週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","9","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","27","1","3","2","24","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","0","1","93","17","3","2","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","2","2","61","14","9","2","0","0","0","1","0","5","0","0","0","1","0","0","0","0","0","0"
"3歳","2","0","0","4","69","16","5","3","0","0","0","1","0","12","0","1","0","1","0","0","0","0","0","0"
"4歳","1","0","0","3","62","18","3","4","0","0","0","1","0","17","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","1","7","59","14","2","2","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","1","5","48","10","1","7","0","0","0","0","0","16","1","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","4","33","4","1","4","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","2","24","1","0","5","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","1","17","2","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","0","5","60","1","0","3","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","0","12","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"20～29歳","3","0","0","2","54","3","1","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","18","0","4","36","628","103","28","34","29","2","0","4","2","103","2","2","0","12","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年49週"
"集計期間終了週","2000年49週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","11","4","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","43","4","1","1","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","2","0","69","17","5","1","6","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0"
"2歳","0","0","1","1","67","13","5","1","1","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0"
"3歳","1","0","0","4","53","11","0","2","0","0","0","1","1","6","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","1","0","67","19","4","2","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","3","8","60","7","2","4","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","9","24","4","0","2","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","5","38","1","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","6","21","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","19","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2","0","0","2","26","5","1","3","0","0","0","0","0","5","1","0","0","2","0","0","0","0","0","0"
"15～19歳","0","0","0","1","12","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","0","2","105","0","1","1","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0"
"30～39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","11","0","8","42","615","86","20","19","40","0","0","2","2","78","3","0","0","12","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年49週"
"集計期間終了週","2000年49週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","20","6","1","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","70","5","4","3","51","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","2","1","162","34","8","3","10","0","0","0","1","3","1","0","0","1","0","0","0","0","0","0"
"2歳","0","0","3","3","128","27","14","3","1","0","0","1","0","10","1","0","0","1","0","0","0","0","0","0"
"3歳","3","0","0","8","122","27","5","5","0","0","0","2","1","18","1","1","0","1","0","0","0","0","0","0"
"4歳","1","0","1","3","129","37","7","6","0","0","0","2","0","28","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","4","15","119","21","4","6","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","2","14","72","14","1","9","0","0","0","0","0","33","1","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","9","71","5","1","4","0","0","0","0","1","16","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","8","45","2","0","6","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","5","36","2","0","1","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"10～14歳","4","0","0","7","86","6","1","6","0","0","0","0","0","11","1","1","0","2","0","0","0","0","0","0"
"15～19歳","1","0","0","1","24","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","0","0","4","159","3","2","1","0","0","0","0","0","4","0","0","0","5","0","0","0","0","0","0"
"30～39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"40～49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","29","0","12","78","1243","189","48","53","69","2","0","6","4","181","5","2","0","24","0","0","0","0","0","0"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25","25"


