"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年6週
"集計期間終了週",2021年6週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","408"
"RSウイルス感染症","2","2","4","257"
"咽頭結膜熱","15","16","31","257"
"Ａ群溶血性レンサ球菌咽頭炎","45","28","73","257"
"感染性胃腸炎","366","321","687","257"
"水痘","11","9","20","257"
"手足口病","0","4","4","257"
"伝染性紅斑","3","2","5","257"
"突発性発しん","55","49","104","257"
"ヘルパンギーナ","0","0","0","257"
"流行性耳下腺炎","3","3","6","257"
"不明発しん症","4","3","7","257"
"川崎病","3","1","4","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","0","4","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
