"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年2週"
"集計期間終了週","2009年2週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","112","1","2","7","64","12","0","3","3","0","0","4","1","1","0","2","0","0","1","0","","","","","",""
"区南部","91","2","6","7","70","16","1","6","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","99","0","2","2","74","15","0","0","1","0","0","9","0","0","0","0","0","0","0","0","","","","","",""
"区西部","104","0","0","12","72","8","0","0","5","0","0","3","0","1","0","2","0","1","1","0","","","","","",""
"区西北部","191","0","0","3","50","35","0","0","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","128","0","1","7","41","22","0","0","3","0","0","9","1","0","0","0","0","0","1","1","","","","","",""
"区東部","185","1","0","43","68","19","0","2","2","0","0","16","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","81","0","0","4","18","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","192","1","1","44","91","32","0","7","4","0","0","12","0","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","69","0","0","0","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","99","1","0","4","13","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","97","1","1","9","33","10","2","0","6","0","0","10","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","2","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1452","7","15","142","612","180","3","18","35","0","0","68","3","2","0","6","0","1","4","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年2週"
"集計期間終了週","2009年2週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","98","5","2","5","45","15","1","1","5","0","1","4","1","1","0","2","0","0","1","0","","","","","",""
"区南部","97","3","1","4","87","13","1","7","5","3","0","11","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","98","0","2","3","58","18","0","0","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"区西部","80","3","0","7","66","12","0","0","4","0","0","2","2","1","0","1","0","1","1","0","","","","","",""
"区西北部","195","0","0","2","40","19","2","2","1","0","0","2","0","0","0","0","0","0","1","0","","","","","",""
"区東北部","138","0","1","4","46","16","0","0","2","0","0","5","1","0","0","1","0","0","1","1","","","","","",""
"区東部","171","3","5","27","76","21","0","1","3","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","85","0","0","6","25","5","1","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","160","1","6","36","94","24","3","3","7","2","0","10","2","1","0","2","0","0","0","0","","","","","",""
"北多摩西部","60","0","0","0","13","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","102","1","0","3","19","7","0","0","3","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","118","1","1","14","25","6","2","0","6","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","7","0","2","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1409","17","20","111","596","161","10","14","42","5","2","45","7","3","0","7","0","1","5","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年2週"
"集計期間終了週","2009年2週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","210","6","4","12","109","27","1","4","8","0","1","8","1","1","0","4","0","0","1","0","27","19","2","4","4","0"
"区南部","188","5","7","11","157","29","1","13","8","3","0","14","0","0","0","0","0","0","0","0","26","15","3","1","1","0"
"区西南部","197","0","2","5","132","33","0","0","3","0","0","10","0","0","0","1","0","0","0","0","27","15","4","3","3","0"
"区西部","184","3","0","19","138","20","0","0","9","0","0","5","2","1","0","3","0","1","2","0","30","18","4","4","4","0"
"区西北部","386","0","0","5","90","54","2","2","5","0","0","3","0","0","0","0","0","0","1","0","37","18","6","2","2","0"
"区東北部","266","0","1","11","87","38","0","0","5","0","0","14","1","0","0","1","0","0","2","2","25","11","4","1","1","0"
"区東部","356","4","5","70","144","40","0","3","5","0","0","19","1","0","0","0","0","0","0","0","27","12","3","1","1","0"
"西多摩","166","0","0","10","43","12","1","0","4","0","0","2","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","352","2","7","80","185","56","3","10","11","2","0","22","2","1","0","2","0","0","0","0","28","12","4","1","1","0"
"北多摩西部","129","0","0","0","29","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"北多摩南部","201","1","0","7","32","7","0","0","4","0","0","2","0","0","0","0","0","0","1","0","21","10","3","2","3","0"
"北多摩北部","215","1","2","23","58","16","2","0","6","0","1","14","0","0","0","0","0","0","0","0","14","6","2","2","2","0"
"島しょ","11","0","2","0","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","2861","22","30","253","1206","341","10","32","70","5","2","113","7","3","0","11","0","1","7","2","286","148","38","24","25","0"


