"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年1週
"集計期間終了週",2017年1週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1825","1945","3770","409"
"RSウイルス感染症","11","8","19","258"
"咽頭結膜熱","29","28","57","258"
"Ａ群溶血性レンサ球菌咽頭炎","119","112","231","258"
"感染性胃腸炎","551","532","1083","258"
"水痘","63","54","117","258"
"手足口病","9","14","23","258"
"伝染性紅斑","13","21","34","258"
"突発性発しん","30","15","45","258"
"百日咳","0","1","1","258"
"ヘルパンギーナ","0","2","2","258"
"流行性耳下腺炎","41","32","73","258"
"不明発しん症","4","1","5","258"
"川崎病","0","3","3","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","10","5","15","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","4","9","13","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","32","29","61","25"
