"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年28週
"集計期間終了週",2021年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","411"
"RSウイルス感染症","1194","1108","2302","258"
"咽頭結膜熱","28","20","48","258"
"Ａ群溶血性レンサ球菌咽頭炎","45","48","93","258"
"感染性胃腸炎","495","379","874","258"
"水痘","7","9","16","258"
"手足口病","13","8","21","258"
"伝染性紅斑","0","2","2","258"
"突発性発しん","45","63","108","258"
"ヘルパンギーナ","17","12","29","258"
"流行性耳下腺炎","10","6","16","258"
"不明発しん症","3","3","6","258"
"川崎病","3","1","4","258"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","4","4","8","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
