"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年8月"
"集計期間終了月","2005年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","3","0"
"1～4歳","0","0","0","0","0","0","5","12","0"
"5～9歳","0","0","0","0","0","0","2","2","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","2","0","0","1","0","0","0","0","0"
"20～24歳","15","3","4","11","0","0","7","0","0"
"25～29歳","25","7","7","25","0","1","0","0","0"
"30～34歳","15","5","5","9","0","0","0","0","0"
"35～39歳","10","6","8","11","0","1","2","0","0"
"40～44歳","15","7","6","7","0","0","2","0","0"
"45～49歳","6","3","1","3","0","0","2","0","0"
"50～54歳","4","1","0","1","0","0","4","0","0"
"55～59歳","1","4","1","3","0","0","5","1","0"
"60～64歳","1","0","0","0","0","0","13","1","1"
"65～69歳","0","3","0","0","0","0","11","1","1"
"70歳以上","0","0","0","0","0","0","45","6","0"
"合計","94","39","32","71","0","2","102","27","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年8月"
"集計期間終了月","2005年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","3","0"
"1～4歳","0","0","0","0","0","0","5","11","0"
"5～9歳","0","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","0","0","0","6","1","0"
"15～19歳","3","2","1","2","0","0","0","0","0"
"20～24歳","21","8","6","5","4","0","0","0","0"
"25～29歳","23","9","1","4","5","0","0","0","0"
"30～34歳","14","11","5","0","0","0","2","0","0"
"35～39歳","8","9","0","0","6","0","1","0","0"
"40～44歳","7","4","0","0","0","0","0","0","0"
"45～49歳","1","4","0","0","3","0","1","0","0"
"50～54歳","1","1","0","1","0","0","2","0","0"
"55～59歳","0","1","1","0","0","0","2","1","0"
"60～64歳","0","1","0","0","0","0","5","0","0"
"65～69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","0","0","0","0","0","21","3","0"
"合計","78","50","14","12","18","0","50","20","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2005年8月"
"集計期間終了月","2005年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","6","0"
"1～4歳","0","0","0","0","0","0","10","23","0"
"5～9歳","0","0","0","0","0","0","2","3","0"
"10～14歳","0","0","0","0","0","0","7","2","0"
"15～19歳","5","2","1","3","0","0","0","0","0"
"20～24歳","36","11","10","16","4","0","7","0","0"
"25～29歳","48","16","8","29","5","1","0","0","0"
"30～34歳","29","16","10","9","0","0","2","0","0"
"35～39歳","18","15","8","11","6","1","3","0","0"
"40～44歳","22","11","6","7","0","0","2","0","0"
"45～49歳","7","7","1","3","3","0","3","0","0"
"50～54歳","5","2","0","2","0","0","6","0","0"
"55～59歳","1","5","2","3","0","0","7","2","0"
"60～64歳","1","1","0","0","0","0","18","1","1"
"65～69歳","0","3","0","0","0","0","12","1","1"
"70歳以上","0","0","0","0","0","0","66","9","0"
"合計","172","89","46","83","18","2","152","47","2"
"定点数","41","41","41","41","41","41","25","25","25"


