"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年12月"
"集計期間終了月","2000年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","11","2","11","0","0","25","14","0","",""
"区南部","1","2","0","0","0","0","1","0","0","",""
"区西南部","7","0","1","5","0","0","7","5","0","",""
"区西部","20","7","7","16","0","1","32","2","4","",""
"区西北部","20","5","5","3","0","0","11","0","0","",""
"区東北部","5","1","0","2","0","0","0","0","0","",""
"区東部","30","11","8","22","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","7","0","0","",""
"北多摩西部","2","0","1","11","0","0","0","0","0","",""
"北多摩南部","7","3","2","4","0","2","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","106","40","26","74","0","3","86","21","4","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年12月"
"集計期間終了月","2000年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","30","28","3","3","12","0","8","4","0","",""
"区南部","2","1","0","0","0","0","0","0","0","",""
"区西南部","2","0","0","0","0","0","5","2","0","",""
"区西部","24","9","12","6","2","1","14","2","0","",""
"区西北部","13","4","1","2","1","0","9","0","0","",""
"区東北部","3","1","0","0","0","0","0","0","0","",""
"区東部","3","2","0","0","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","2","1","1","2","0","0","0","0","",""
"北多摩西部","6","1","1","1","3","1","0","0","0","",""
"北多摩南部","3","4","2","0","0","1","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","5","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","96","52","20","13","20","3","42","9","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年12月"
"集計期間終了月","2000年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","44","39","5","14","12","0","33","18","0","7","5"
"区南部","3","3","0","0","0","0","1","0","0","5","1"
"区西南部","9","0","1","5","0","0","12","7","0","4","4"
"区西部","44","16","19","22","2","2","46","4","4","6","4"
"区西北部","33","9","6","5","1","0","20","0","0","6","2"
"区東北部","8","2","0","2","0","0","0","0","0","2","0"
"区東部","33","13","8","22","0","0","1","0","0","3","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","2","1","1","2","0","7","0","0","4","1"
"北多摩西部","8","1","2","12","3","1","0","0","0","2","1"
"北多摩南部","10","7","4","4","0","3","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","8","1","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","202","92","46","87","20","6","128","30","4","41","25"


