"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年30週
"集計期間終了週",2005年30週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","1","1","178"
"RSウイルス感染症","5","2","7","142"
"咽頭結膜熱","61","47","108","142"
"Ａ群溶血性レンサ球菌咽頭炎","66","44","110","142"
"感染性胃腸炎","168","152","320","142"
"水痘","58","48","106","142"
"手足口病","102","82","184","142"
"伝染性紅斑","16","22","38","142"
"突発性発しん","40","36","76","142"
"百日咳","0","0","0","142"
"風しん","0","3","3","142"
"ヘルパンギーナ","228","207","435","142"
"麻しん（成人麻しん以外）","0","2","2","142"
"流行性耳下腺炎","120","103","223","142"
"不明発しん症","5","2","7","142"
"川崎病","4","0","4","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","14","6","20","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
