"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2017年33週"
"集計期間終了週","2017年33週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","4","0","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","2","0","0","3","0","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","11","0","2","5","2","27","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","14","5","4","22","1","24","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","0","1","1","0","2","0","9","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","0","14","5","0","8","0","44","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","5","1","1","1","0","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","3","0","5","17","0","19","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","3","3","10","3","26","0","4","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","16","1","4","15","1","28","1","3","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","18","9","5","24","5","45","0","4","0","21","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","29","5","5","16","0","41","0","3","0","8","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","1","1","1","5","0","20","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","11","2","2","10","0","39","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","1","2","2","0","14","0","23","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","0","10","1","0","0","0","25","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","3","2","1","5","0","18","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","6","1","2","5","0","7","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","1","0","3","4","0","34","0","1","0","2","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","0","7","7","8","11","4","46","0","5","0","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","5","1","0","9","0","16","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","0","2","13","2","15","0","2","0","3","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","0","13","3","11","18","2","32","1","2","0","10","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","19","4","8","37","0","54","0","3","0","12","1","1","0","0","3","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","7","32","0","40","0","1","0","9","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","0","3","6","1","35","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","8","5","7","13","0","47","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","0","5","18","1","64","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","2","20","5","6","14","2","80","0","3","0","11","1","4","0","0","1","0","0","1","0","0","0","","","","","",""
"多摩小平","0","17","12","18","21","3","88","0","6","0","6","3","0","1","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","248","76","114","359","27","981","2","54","0","139","14","11","1","1","10","1","0","2","0","0","1","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2017年33週"
"集計期間終了週","2017年33週"
"性別","女性"

