"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年34週"
"集計期間終了週","2000年34週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","5","2","10","2","31","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","1","0","12","8","22","1","13","0","2","12","0","2","4","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","0","14","3","19","1","0","0","0","14","2","4","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","1","2","12","5","11","2","0","0","0","12","0","7","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","0","4","11","3","10","5","0","0","0","8","0","8","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","2","4","7","5","5","6","0","0","0","5","0","8","1","0","0","1","0","0","0","0","0","0"
"6歳","0","0","0","3","5","1","5","1","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","0","1","3","0","0","0","0","0","0","4","2","4","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","1","3","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","11","0","2","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","2","4","19","1","1","0","0","0","0","3","0","0","0","0","0","7","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","7","21","111","30","87","18","46","1","3","63","5","43","7","0","0","18","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年34週"
"集計期間終了週","2000年34週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","1","2","2","0","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","0","3","2","8","0","18","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","0","0","2","0","9","4","16","1","9","0","1","14","1","1","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","0","10","4","11","2","2","0","0","9","0","3","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","1","0","5","3","16","0","0","0","0","11","2","2","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","1","1","7","4","7","3","0","0","1","11","1","10","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","1","3","6","1","6","2","0","0","0","8","0","6","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","2","5","1","4","2","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","0","4","2","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","3","2","0","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","1","2","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","1","3","0","1","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0"
"15～19歳","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","0","3","0","22","0","2","1","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","9","11","84","23","78","13","34","0","3","67","5","32","4","0","0","9","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2000年34週"
"集計期間終了週","2000年34週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

