"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年40週
"集計期間終了週",2008年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","2","5","286"
"RSウイルス感染症","48","26","74","147"
"咽頭結膜熱","13","6","19","147"
"Ａ群溶血性レンサ球菌咽頭炎","88","72","160","147"
"感染性胃腸炎","271","230","501","147"
"水痘","37","21","58","147"
"手足口病","104","72","176","147"
"伝染性紅斑","2","5","7","147"
"突発性発しん","42","49","91","147"
"百日咳","1","2","3","147"
"ヘルパンギーナ","36","24","60","147"
"流行性耳下腺炎","39","35","74","147"
"不明発しん症","9","5","14","147"
"川崎病","1","1","2","147"
"急性出血性結膜炎","1","1","2","39"
"流行性角結膜炎","8","3","11","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","4","1","5","24"
"マイコプラズマ肺炎","2","2","4","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
