"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年3週
"集計期間終了週",2002年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","87","75","162","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","2","1","3","142"
"Ａ群溶血性レンサ球菌咽頭炎","56","44","100","142"
"感染性胃腸炎","559","567","1126","142"
"水痘","78","70","148","142"
"手足口病","4","4","8","142"
"伝染性紅斑","18","12","30","142"
"突発性発しん","37","35","72","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","2","1","3","142"
"麻しん（成人麻しん以外）","3","3","6","142"
"流行性耳下腺炎","31","25","56","142"
"不明発しん症","4","3","7","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","10","17","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","1","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
