"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年2週
"集計期間終了週",2001年2週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","29","22","51","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","3","6","9","142"
"Ａ群溶血性レンサ球菌咽頭炎","26","22","48","142"
"感染性胃腸炎","442","451","893","142"
"水痘","115","94","209","142"
"手足口病","7","5","12","142"
"伝染性紅斑","43","35","78","142"
"突発性発しん","31","32","63","142"
"百日咳","0","0","0","142"
"風しん","0","2","2","142"
"ヘルパンギーナ","3","3","6","142"
"麻しん（成人麻しん以外）","4","2","6","142"
"流行性耳下腺炎","97","81","178","142"
"不明発しん症","2","5","7","142"
"川崎病","2","0","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","13","7","20","14"
"急性脳炎(日本脳炎を除く)","1","0","1","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
