"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年31週
"集計期間終了週",2023年31週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","248","265","513","413"
"新型コロナウイルス感染症（COVID-19）","2251","2516","4767","413"
"RSウイルス感染症","121","129","250","258"
"咽頭結膜熱","80","61","141","258"
"Ａ群溶血性レンサ球菌咽頭炎","177","125","302","258"
"感染性胃腸炎","465","409","874","258"
"水痘","17","12","29","258"
"手足口病","99","61","160","258"
"伝染性紅斑","0","2","2","258"
"突発性発しん","33","37","70","258"
"ヘルパンギーナ","265","263","528","258"
"流行性耳下腺炎","4","3","7","258"
"不明発しん症","7","15","22","258"
"川崎病","1","1","2","258"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","8","17","39"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
