"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年39週
"集計期間終了週",2011年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","5","6","412"
"RSウイルス感染症","97","78","175","258"
"咽頭結膜熱","20","12","32","258"
"Ａ群溶血性レンサ球菌咽頭炎","123","120","243","258"
"感染性胃腸炎","461","401","862","258"
"水痘","55","56","111","258"
"手足口病","386","294","680","258"
"伝染性紅斑","21","23","44","258"
"突発性発しん","89","74","163","258"
"百日咳","1","0","1","258"
"ヘルパンギーナ","148","129","277","258"
"流行性耳下腺炎","38","40","78","258"
"不明発しん症","10","12","22","258"
"川崎病","4","3","7","258"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","8","9","17","37"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","4","4","8","25"
"マイコプラズマ肺炎","14","18","32","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
